m(C1),m(N1),dm,ISR,Flavor,Channel,NTrees,NodeSize,Depth,xSec,nSig,nBkg,BDTopt,nSig(BDTopt),nBkg(BDTopt),sigma(BDTopt),nSig(0),nBkg(0),sigma(0),nSig(0.1),nBkg(0.1),sigma(0.1),nSig(0.2),nBkg(0.2),sigma(0.2),nSig(0.3),nBkg(0.3),sigma(0.3)
200,150,50,no,comb,3,200,7,3,1.851,664,1426657,0.25,198.42,12465.79,1.763,562.57,191377.8,1.284,457.77,87480.44,1.544,288.24,27637.88,1.725,137.14,6510.94,1.682
200,150,50,yes,comb,13,100,5,4,1.851,873,2138798,0.3,250.38,19941.42,1.762,709.54,291604.04,1.312,582.65,150564.05,1.499,430.17,66941.42,1.657,253.48,21748.09,1.709
200,150,50,no,comb,3,100,5,3,1.851,664,1426657,0.3,235.93,18632.86,1.718,574.53,186650.34,1.328,498.37,104268.85,1.54,363.71,48014.54,1.654,235.93,18783.7,1.711
200,150,50,yes,comb,13,600,5,2,1.851,873,2138798,0.14,342.98,39696.2,1.714,710.07,309360.14,1.275,448.23,77302.24,1.607,155.09,11329.76,1.447,8.29,383.51,0.419
200,150,50,no,comb,3,100,5,2,1.851,664,1426657,0.41,175.96,10444.87,1.707,566.04,189979.03,1.297,494.56,111527.23,1.478,395.55,61232.53,1.593,264.77,28556.74,1.56
200,150,50,no,comb,3,100,7,3,1.851,664,1426657,0.38,156.91,8323.71,1.704,560.92,199039.1,1.256,485.14,113983.36,1.434,375.7,54046.22,1.61,244.76,21155.61,1.673
200,150,50,no,comb,3,200,10,5,1.851,664,1426657,0.22,265.5,24496.07,1.687,546.37,218682.35,1.167,435.45,91875.6,1.433,283.64,29802.55,1.635,149.69,9627.54,1.514
200,150,50,yes,comb,13,400,5,2,1.851,873,2138798,0.15,345.51,41609.86,1.687,710.38,313867.86,1.267,482.63,95676.42,1.556,223,19747.4,1.578,33.15,1439.61,0.864
200,150,50,yes,comb,13,200,5,2,1.851,873,2138798,0.21,328.26,37580.54,1.686,714.12,315851.9,1.269,540.38,127431.23,1.511,342.62,43159.37,1.643,142.79,9348.5,1.466
200,150,50,no,comb,3,200,10,4,1.851,664,1426657,0.23,244.45,21490.65,1.658,546.97,216972.23,1.173,434.69,92201.08,1.428,288.1,31085.08,1.627,155.28,10768.03,1.486
200,150,50,no,comb,3,200,7,2,1.851,664,1426657,0.23,267.85,26016.33,1.652,551.98,184917.48,1.282,467.45,89456.74,1.559,313.78,38831.95,1.586,171.44,11686.63,1.574
200,150,50,no,ll,4,400,10,3,1.851,284,1356344,0.42,4.11,2.21,1.635,242.22,162420.04,0.601,189.44,53103.1,0.821,107.14,12241.69,0.964,47.38,1661.82,1.146
200,150,50,no,comb,3,100,10,5,1.851,664,1426657,0.28,259.79,25128.32,1.63,544.73,219427.18,1.161,462.21,115287.1,1.359,356.15,54850.48,1.516,230.74,20809.41,1.591
200,150,50,yes,comb,13,100,5,2,1.851,873,2138798,0.23,391.82,57444.91,1.629,710.15,315199.99,1.263,573.53,159832.3,1.432,431.22,73350.73,1.588,271.31,30071.35,1.558
200,150,50,no,comb,3,100,10,4,1.851,664,1426657,0.27,273.46,28401.9,1.615,545.91,222678.28,1.155,465.38,117241.18,1.356,361.36,56952.16,1.509,236.11,22513.6,1.565
200,150,50,no,comb,3,100,10,3,1.851,664,1426657,0.43,124.37,5837.99,1.611,556.24,236382.36,1.143,462.79,121576.68,1.325,360.4,60570.48,1.46,231.13,24640.19,1.466
200,150,50,yes,comb,13,600,7,2,1.851,873,2138798,0.11,384.95,57124.49,1.605,717.75,313622.85,1.28,426.79,73064.05,1.574,123.88,7679.33,1.402,6.88,143.5,0.561
200,150,50,yes,comb,13,400,7,2,1.851,873,2138798,0.12,418.77,68208.14,1.599,721.58,319182.82,1.276,473.31,94387.51,1.537,198.26,17962.32,1.471,30.23,1358.43,0.811
200,150,50,no,comb,3,100,7,2,1.851,664,1426657,0.3,263.24,26899.44,1.597,553.08,188930.98,1.271,480.26,106051.87,1.471,364.37,55080.73,1.547,265.4,27700.33,1.587
200,150,50,no,comb,3,200,10,3,1.851,664,1426657,0.23,244.77,23244.98,1.597,553.83,226953,1.161,436.44,95355.3,1.41,287.05,32821.9,1.578,152.47,10347.41,1.488
200,150,50,yes,comb,13,200,7,2,1.851,873,2138798,0.15,437.28,75270,1.589,723.93,328562.43,1.262,535.53,136493.79,1.447,319.29,41396.33,1.563,125.75,7755.26,1.416
200,150,50,no,comb,3,600,10,2,1.851,664,1426657,0.19,191.24,14310.54,1.588,545.61,223655.25,1.152,379.92,61791.23,1.524,164.16,11701.32,1.507,40.55,1423.59,1.06
200,150,50,no,comb,3,200,10,2,1.851,664,1426657,0.31,157.62,9761.16,1.583,543.35,231841.96,1.127,439.33,103222.94,1.365,291.18,39489.96,1.46,166.33,11376.02,1.548
200,150,50,yes,comb,13,100,7,2,1.851,873,2138798,0.22,396.59,63642.2,1.567,720.53,335386.88,1.243,582.69,171311.53,1.405,428.55,76714.35,1.543,247.09,28193.43,1.465
200,150,50,no,comb,3,400,10,2,1.851,664,1426657,0.22,186.52,13976.32,1.567,548.66,223856.6,1.158,402.29,77768.29,1.439,215.68,19830.92,1.523,98.15,4695.02,1.418
200,150,50,no,ll,4,400,10,2,1.851,284,1356344,0.45,3.14,1.11,1.524,239.25,166645.54,0.586,192.59,58511.92,0.795,109.83,15597.8,0.876,53.49,2865.8,0.99
200,150,50,no,ll,4,600,10,2,1.851,284,1356344,0.4,3.14,1.11,1.524,238.4,163982.64,0.588,177.69,48382.21,0.806,89.91,8789.92,0.954,29.12,963.21,0.924
200,150,50,yes,comb,13,600,10,2,1.851,873,2138798,0.13,338.24,50115.27,1.506,710.88,329837.61,1.236,432.57,85460.54,1.476,128.27,9500.11,1.307,6.68,169.93,0.503
200,150,50,yes,em,11,100,7,3,1.851,454,769509,0.57,3.73,2.44,1.503,346.76,140558.57,0.924,274.84,68210,1.05,189.96,25125.3,1.194,101.78,6962.06,1.211
200,150,50,yes,comb,13,400,10,2,1.851,873,2138798,0.16,322.7,46703.82,1.488,712.07,336462.78,1.226,474.3,109687.73,1.429,200.47,20975.17,1.378,30.26,1051.55,0.92
200,150,50,yes,comb,13,200,10,2,1.851,873,2138798,0.15,442.06,91071.88,1.461,714.74,345730.42,1.214,534.93,151193.94,1.373,325.78,51618.24,1.429,124.13,10064.06,1.23
200,150,50,yes,comb,13,100,10,2,1.851,873,2138798,0.2,422.24,85792.19,1.438,715.15,360907.51,1.189,583.26,188818.46,1.34,422.79,86585.91,1.433,236.28,31747.47,1.321
200,150,50,no,ll,4,600,10,4,1.851,284,1356344,0.32,3.16,1.72,1.431,239.54,152873.05,0.612,165.79,35979.48,0.872,69.33,3995.68,1.087,6.16,97.78,0.604
200,150,50,no,ll,4,600,10,5,1.851,284,1356344,0.32,3.16,1.72,1.431,239.54,152873.05,0.612,165.79,35979.48,0.872,69.33,3995.68,1.087,6.16,97.78,0.604
200,150,50,no,ll,4,200,10,2,1.851,284,1356344,0.56,3.14,1.76,1.42,236.35,173915.66,0.566,203.05,76617.22,0.733,146.68,30148.53,0.843,86.91,8974.05,0.913
200,150,50,yes,ll,14,100,5,3,1.851,418,1369289,0.25,188.1,19222.65,1.35,355.74,156616.81,0.898,298.32,77478.58,1.07,228.12,34376.65,1.226,140.88,11266.35,1.319
200,150,50,no,ll,4,400,10,4,1.851,284,1356344,0.38,2.32,0.79,1.315,240.58,154154.05,0.612,178.16,46058.01,0.829,85.21,7798.47,0.96,21.7,523.5,0.929
200,150,50,no,ll,4,400,10,5,1.851,284,1356344,0.38,2.32,0.79,1.315,240.58,154154.05,0.612,178.16,46058.01,0.829,85.21,7798.47,0.96,21.7,523.5,0.929
200,150,50,no,ll,4,600,10,3,1.851,284,1356344,0.31,5.21,11.81,1.263,240.78,155033.1,0.611,167.55,36573.79,0.874,68.09,4138.43,1.05,6.25,62.27,0.755
200,150,50,yes,ll,14,600,5,2,1.851,418,1369289,0.14,150.37,14016.38,1.263,347.69,145849.68,0.909,208.39,30843.72,1.183,48.72,2846.87,0.905,1.28,14.92,0.318
200,150,50,yes,ll,14,200,5,2,1.851,418,1369289,0.19,193.63,23796.46,1.25,355.31,155991.51,0.899,273.05,63539.93,1.081,172.58,20115.32,1.212,69.99,5229.78,0.961
200,150,50,yes,ll,14,400,5,2,1.851,418,1369289,0.14,186.03,21961.86,1.25,351.64,148525.09,0.911,234.78,41262.14,1.153,95.88,7934.31,1.07,9.7,316.89,0.537
200,150,50,yes,em,11,200,7,2,1.851,454,769509,0.17,161.02,17040.35,1.228,347.37,143460.13,0.916,243.71,53305.52,1.053,127.98,12679.75,1.131,41.28,2240.36,0.864
200,150,50,no,ll,4,100,10,4,1.851,284,1356344,0.66,2.33,1.51,1.188,239.71,175727.67,0.571,207.7,85658.43,0.709,161.51,39297.1,0.813,118.64,17238.95,0.901
200,150,50,no,ll,4,100,10,5,1.851,284,1356344,0.66,2.33,1.51,1.188,239.71,175727.67,0.571,207.7,85658.43,0.709,161.51,39297.1,0.813,118.64,17238.95,0.901
200,150,50,yes,ll,14,100,7,3,1.851,418,1369289,0.22,219.74,35308.89,1.166,359.53,159574.4,0.899,298.23,81293.3,1.044,230.84,40764.07,1.14,132.42,17633.22,0.993
200,150,50,no,ll,4,100,7,3,1.851,284,1356344,0.4,58.61,2533.92,1.151,242.43,164929.11,0.597,214.45,76401.47,0.775,165.99,30732.31,0.944,105.5,10561.23,1.022
200,150,50,yes,ll,14,100,10,4,1.851,418,1369289,0.18,241.57,44808.04,1.138,351.02,163382.96,0.867,297.21,82948.64,1.03,212.12,37181.53,1.097,116.21,13964.86,0.979
200,150,50,yes,ll,14,100,10,3,1.851,418,1369289,0.19,242.4,46860.69,1.117,349.97,174529.14,0.837,306.62,86437.08,1.041,229.76,43922.64,1.093,133.42,18882.06,0.968
200,150,50,yes,ll,14,100,10,5,1.851,418,1369289,0.2,221.9,39679.77,1.111,349.77,169175.64,0.85,300.96,83361.73,1.041,219.47,39189.52,1.106,116.96,14434.39,0.97
200,150,50,yes,em,11,400,10,2,1.851,454,769509,0.16,113.1,10322.73,1.107,345.47,147244.99,0.899,191.36,37312.95,0.988,60.08,3758.53,0.972,9.78,330.65,0.53
200,150,50,yes,ll,14,600,7,2,1.851,418,1369289,0.11,188.57,29046.3,1.103,344.75,154201.65,0.877,207.94,37123.91,1.076,46.16,3622.73,0.762,0.69,7.4,0.244
200,150,50,yes,em,11,600,10,2,1.851,454,769509,0.13,119.44,11697,1.099,340.14,143713.16,0.896,170.32,28209.34,1.011,31.88,1440.05,0.831,3.48,17.78,0.754
200,150,50,yes,ll,14,400,7,2,1.851,418,1369289,0.14,189.43,29584.4,1.098,347.29,158539.65,0.871,234.67,51362.02,1.033,96,10701.07,0.924,9.23,614.98,0.369
200,150,50,yes,ll,14,200,10,2,1.851,418,1369289,0.15,232.68,45010.32,1.094,347.16,174825.55,0.829,277.34,70554.77,1.042,172.94,27759.07,1.035,79.43,7631.17,0.905
200,150,50,yes,ll,14,200,7,2,1.851,418,1369289,0.16,211.23,38697.72,1.071,350.48,167051.1,0.857,273.31,72686.67,1.012,162.43,26083.75,1.003,57.46,6379.22,0.716
200,150,50,yes,ll,14,100,10,2,1.851,418,1369289,0.22,206.82,37383.15,1.067,348.49,185276.64,0.809,296.14,91920.26,0.975,223.44,45745.33,1.042,133.28,18965.32,0.964
200,150,50,yes,em,11,200,10,2,1.851,454,769509,0.19,133.82,16598.38,1.035,354.38,160570.35,0.883,242.26,56999.14,1.013,122.63,14627.49,1.01,29.9,2118.89,0.645
200,150,50,yes,ll,14,100,7,2,1.851,418,1369289,0.2,224.13,46902.75,1.032,347.93,179818.22,0.82,297.11,93171.68,0.972,216.82,45415.65,1.015,129.47,18410.23,0.951
200,150,50,yes,mm,12,100,10,2,1.851,232,266320,0.62,1.45,0.62,1.01,157.22,65654.88,0.613,113.18,28048.11,0.674,70.42,11332.54,0.659,34.62,4899.84,0.493
200,150,50,yes,ee,10,400,5,2,1.851,186,1102968,0.21,33.01,1119.98,0.972,158,86489.42,0.537,101.52,17657.29,0.762,36.56,2000.18,0.81,3.84,55.69,0.498
200,150,50,yes,ee,10,200,5,2,1.851,186,1102968,0.29,30.49,1372.21,0.814,160.77,105074.59,0.496,120,31948.99,0.67,66.03,7756.08,0.747,22.66,1184.48,0.652
200,150,50,yes,ee,10,100,5,2,1.851,186,1102968,0.33,48.78,3927.05,0.774,159.08,113172.55,0.473,138.03,49995.86,0.616,95.2,21912.92,0.642,58.89,7236.02,0.689
200,150,50,yes,ee,10,200,7,2,1.851,186,1102968,0.18,77.68,10906.44,0.741,156.84,104065.43,0.486,121.44,35791.25,0.641,63.76,8609.26,0.685,20.43,1374.57,0.547
200,150,50,yes,ee,10,400,10,2,1.851,186,1102968,0.18,52.45,5259.14,0.72,154.56,109613.39,0.467,103.7,26603.52,0.635,40.5,3747.59,0.658,5.12,171.45,0.385
200,150,50,yes,ee,10,100,7,2,1.851,186,1102968,0.22,91.14,16381.79,0.71,159.66,116311.19,0.468,135.07,51345.84,0.595,97.45,21122.15,0.669,44.55,6491.59,0.551
200,150,50,yes,mm,12,100,7,2,1.851,232,266320,0.12,105.34,22584.5,0.699,160.18,64907.27,0.628,112.57,27027.66,0.683,67.63,11129.02,0.639,34.78,4722.89,0.504
200,150,50,yes,ee,10,200,10,2,1.851,186,1102968,0.16,96.82,21349.62,0.661,155.36,122986.43,0.443,119.95,42112.29,0.584,73.02,13689.47,0.622,23.54,2502.02,0.468
200,150,50,yes,ee,10,100,10,2,1.851,186,1102968,0.24,80.52,16066.93,0.634,159.09,134679.51,0.433,133.8,61819.2,0.538,97.01,25786.44,0.603,52.99,8466.22,0.574
200,150,50,no,ee,0,100,5,2,1.851,143,1340447,0.35,38.86,4683.77,0.565,115,138235.93,0.309,103.36,73051.54,0.382,82.56,29319.16,0.481,50.95,11963.2,0.465
200,150,50,no,ee,0,400,7,2,1.851,143,1340447,0.31,7.86,201.74,0.543,112.4,142338.63,0.298,86.79,43992.03,0.413,38.12,6325.25,0.478,7.86,534.11,0.338
200,150,50,no,ee,0,100,7,2,1.851,143,1340447,0.4,25.93,2696.85,0.497,112.08,156947.48,0.283,100.72,86503.12,0.342,80.24,40764.9,0.397,57.58,14026.27,0.485
200,150,50,no,ee,0,200,7,2,1.851,143,1340447,0.23,62.76,15856.14,0.497,111.48,150191.97,0.288,96.63,68360.56,0.369,68.52,21572.71,0.466,30.95,4744.34,0.448
200,150,50,no,ee,0,200,10,2,1.851,143,1340447,0.3,36.82,5561.16,0.492,112.45,160364.42,0.281,93.3,73516.55,0.344,65.3,25106.53,0.412,34.01,5287.67,0.466
200,150,50,no,ee,0,100,10,3,1.851,143,1340447,0.42,25.86,2833.36,0.484,113.6,164836.84,0.28,99,85101.33,0.339,79.54,38872.23,0.403,50.94,13673.59,0.435
300,250,50,no,ll,4,400,5,2,0.3683,78,1356344,0.41,1.62,1.85,0.869,66.07,153644.84,0.169,51.21,51036.31,0.227,29.2,11755.23,0.269,12.14,2318.62,0.251
300,250,50,no,ll,4,200,5,2,0.3683,78,1356344,0.53,1.52,2.24,0.786,66.11,156286.65,0.167,54.89,66239.34,0.213,39.98,23122.83,0.263,20.9,5874.12,0.272
300,250,50,no,ll,4,600,5,2,0.3683,78,1356344,0.36,1.35,1.85,0.753,66.01,152170.8,0.169,48.21,39869.22,0.241,23.02,7092.95,0.273,5.45,287.09,0.319
300,250,50,no,em,1,100,10,2,0.3683,69,70313,0.51,1.01,1.22,0.68,51.89,17941.17,0.387,41.72,10054.03,0.415,28.97,4444.4,0.433,14.96,1412.64,0.396
300,250,50,no,ll,4,400,10,3,0.3683,78,1356344,0.43,0.46,0.02,0.667,66.53,162420.04,0.165,52.03,53103.1,0.226,29.43,12241.69,0.266,13.01,1661.82,0.318
300,250,50,no,ll,4,400,10,2,0.3683,78,1356344,0.45,0.86,1.11,0.615,65.71,166645.54,0.161,52.89,58511.92,0.219,30.17,15597.8,0.241,14.69,2865.8,0.274
300,250,50,no,ll,4,600,10,2,0.3683,78,1356344,0.4,0.86,1.11,0.615,65.48,163982.64,0.162,48.8,48382.21,0.222,24.69,8789.92,0.263,8,963.21,0.257
300,250,50,no,em,1,100,7,2,0.3683,69,70313,0.51,0.97,1.56,0.608,51.55,19185.45,0.372,43.08,10133.48,0.427,29.12,5197.57,0.403,15.84,1460.18,0.412
300,250,50,no,em,1,200,10,2,0.3683,69,70313,0.4,0.57,0.33,0.605,51.65,17195.08,0.393,37.94,8013.29,0.423,20.65,2220.57,0.436,5.21,466.36,0.24
300,250,50,no,ll,4,600,10,4,0.3683,78,1356344,0.34,0.35,0.01,0.587,65.79,152873.05,0.168,45.54,35979.48,0.24,19.04,3995.68,0.3,1.69,97.78,0.17
300,250,50,no,ll,4,600,10,5,0.3683,78,1356344,0.34,0.35,0.01,0.587,65.79,152873.05,0.168,45.54,35979.48,0.24,19.04,3995.68,0.3,1.69,97.78,0.17
300,250,50,no,ll,4,200,10,2,0.3683,78,1356344,0.59,0.32,0,0.569,64.91,173915.66,0.156,55.77,76617.22,0.201,40.28,30148.53,0.232,23.87,8974.05,0.252
300,250,50,no,ll,4,100,7,3,0.3683,78,1356344,0.61,0.33,0.03,0.552,66.58,164929.11,0.164,58.9,76401.47,0.213,45.59,30732.31,0.26,28.98,10561.23,0.282
300,250,50,yes,em,11,200,5,2,0.3683,109,769509,0.49,0.3,0,0.543,85.56,141169.13,0.228,59.57,44100.33,0.283,32.04,10855.75,0.307,10.8,1750.26,0.257
300,250,50,no,ll,4,400,10,4,0.3683,78,1356344,0.38,0.64,0.79,0.533,66.07,154154.05,0.168,48.93,46058.01,0.228,23.4,7798.47,0.265,5.96,523.5,0.259
300,250,50,no,ll,4,400,10,5,0.3683,78,1356344,0.38,0.64,0.79,0.533,66.07,154154.05,0.168,48.93,46058.01,0.228,23.4,7798.47,0.265,5.96,523.5,0.259
300,250,50,yes,comb,13,200,5,2,0.3683,212,2138798,0.52,0.28,0,0.532,173.42,315851.9,0.308,131.23,127431.23,0.367,83.2,43159.37,0.4,34.68,9348.5,0.358
300,250,50,no,em,1,200,7,2,0.3683,69,70313,0.41,0.28,0,0.532,51.18,16968.78,0.392,36.98,7732.06,0.42,18.18,1858.57,0.42,3.77,267.42,0.229
300,250,50,no,ll,4,600,10,3,0.3683,78,1356344,0.34,0.28,0,0.528,66.13,155033.1,0.168,46.02,36573.79,0.24,18.7,4138.43,0.29,1.72,62.27,0.215
300,250,50,yes,em,11,100,7,3,0.3683,109,769509,0.57,0.9,2.44,0.491,83.25,140558.57,0.222,65.99,68210,0.253,45.61,25125.3,0.287,24.44,6962.06,0.292
300,250,50,no,ll,4,100,10,4,0.3683,78,1356344,0.67,0.46,0.63,0.442,65.84,175727.67,0.157,57.04,85658.43,0.195,44.36,39297.1,0.224,32.58,17238.95,0.248
300,250,50,no,ll,4,100,10,5,0.3683,78,1356344,0.67,0.46,0.63,0.442,65.84,175727.67,0.157,57.04,85658.43,0.195,44.36,39297.1,0.224,32.58,17238.95,0.248
300,250,50,yes,comb,13,100,5,3,0.3683,212,2138798,0.25,88.08,40515.94,0.437,174.88,311972.13,0.313,143.27,158043.57,0.36,108.83,70779.59,0.409,66.29,25601.59,0.414
300,250,50,yes,comb,13,100,5,4,0.3683,212,2138798,0.3,60.8,19941.42,0.43,172.3,291604.04,0.319,141.49,150564.05,0.364,104.46,66941.42,0.403,61.55,21748.09,0.417
300,250,50,no,em,1,100,10,3,0.3683,69,70313,0.18,29.69,4919.45,0.422,52.06,17088.54,0.398,38.28,9237.54,0.398,26.85,4286.85,0.409,12.43,1573.02,0.312
300,250,50,yes,comb,13,600,5,2,0.3683,212,2138798,0.14,83.29,39696.2,0.418,172.43,309360.14,0.31,108.85,77302.24,0.391,37.66,11329.76,0.353,2.01,383.51,0.102
300,250,50,yes,comb,13,400,5,2,0.3683,212,2138798,0.15,83.9,41609.86,0.411,172.51,313867.86,0.308,117.2,95676.42,0.379,54.15,19747.4,0.385,8.05,1439.61,0.212
300,250,50,no,comb,3,400,5,3,0.3683,148,1426657,0.14,63.54,25214.61,0.4,125.25,169927.21,0.304,81.98,50583.34,0.364,30.59,7548.23,0.351,2.02,213.48,0.137
300,250,50,no,comb,3,100,7,5,0.3683,148,1426657,0.34,47.41,14067.94,0.399,126.9,195438.49,0.287,108.93,110020.2,0.328,84.65,51399.74,0.373,54.29,20257.96,0.381
300,250,50,yes,comb,13,100,5,2,0.3683,212,2138798,0.23,95.15,57444.91,0.397,172.45,315199.99,0.307,139.28,159832.3,0.348,104.72,73350.73,0.386,65.89,30071.35,0.38
300,250,50,no,comb,3,200,5,3,0.3683,148,1426657,0.22,52.56,17556.98,0.396,126.26,178794.07,0.299,99.57,79383.21,0.353,59.2,24317.6,0.379,23.69,5030.22,0.333
300,250,50,no,comb,3,200,7,3,0.3683,148,1426657,0.25,44.23,12465.79,0.395,125.39,191377.8,0.287,102.03,87480.44,0.345,64.25,27637.88,0.386,30.57,6510.94,0.378
300,250,50,yes,comb,13,600,7,2,0.3683,212,2138798,0.11,93.48,57124.49,0.391,174.3,313622.85,0.311,103.64,73064.05,0.383,30.08,7679.33,0.343,1.67,143.5,0.139
300,250,50,yes,comb,13,400,7,2,0.3683,212,2138798,0.12,101.69,68208.14,0.389,175.23,319182.82,0.31,114.94,94387.51,0.374,48.15,17962.32,0.359,7.34,1358.43,0.199
300,250,50,yes,comb,13,200,7,2,0.3683,212,2138798,0.15,106.19,75270,0.387,175.8,328562.43,0.307,130.05,136493.79,0.352,77.54,41396.33,0.381,30.54,7755.26,0.346
300,250,50,no,comb,3,100,5,3,0.3683,148,1426657,0.3,52.59,18632.86,0.385,128.06,186650.34,0.296,111.08,104268.85,0.344,81.07,48014.54,0.37,52.59,18783.7,0.383
300,250,50,no,comb,3,100,5,2,0.3683,148,1426657,0.41,39.22,10444.87,0.383,126.17,189979.03,0.289,110.23,111527.23,0.33,88.16,61232.53,0.356,59.02,28556.74,0.349
300,250,50,no,comb,3,100,7,3,0.3683,148,1426657,0.38,34.97,8323.71,0.383,125.02,199039.1,0.28,108.13,113983.36,0.32,83.74,54046.22,0.36,54.56,21155.61,0.375
300,250,50,yes,comb,13,100,7,2,0.3683,212,2138798,0.22,96.31,63642.2,0.381,174.97,335386.88,0.302,141.5,171311.53,0.342,104.07,76714.35,0.375,60,28193.43,0.357
300,250,50,no,comb,3,200,10,5,0.3683,148,1426657,0.22,59.18,24496.07,0.378,121.78,218682.35,0.26,97.06,91875.6,0.32,63.22,29802.55,0.366,33.37,9627.54,0.339
300,250,50,yes,mm,12,100,10,2,0.3683,60,266320,0.62,0.38,0.62,0.377,40.66,65654.88,0.159,29.27,28048.11,0.175,18.21,11332.54,0.171,8.95,4899.84,0.128
300,250,50,no,comb,3,200,10,4,0.3683,148,1426657,0.23,54.49,21490.65,0.371,121.91,216972.23,0.262,96.89,92201.08,0.319,64.22,31085.08,0.364,34.61,10768.03,0.333
300,250,50,no,comb,3,200,7,2,0.3683,148,1426657,0.23,59.7,26016.33,0.37,123.03,184917.48,0.286,104.19,89456.74,0.348,69.94,38831.95,0.355,38.21,11686.63,0.353
300,250,50,yes,comb,13,600,10,2,0.3683,212,2138798,0.13,82.14,50115.27,0.367,172.63,329837.61,0.301,105.05,85460.54,0.359,31.15,9500.11,0.319,1.62,169.93,0.124
300,250,50,no,comb,3,100,10,5,0.3683,148,1426657,0.28,57.91,25128.32,0.365,121.42,219427.18,0.259,103.02,115287.1,0.303,79.38,54850.48,0.339,51.43,20809.41,0.356
300,250,50,no,comb,3,100,10,3,0.3683,148,1426657,0.43,27.72,5837.99,0.362,123.98,236382.36,0.255,103.15,121576.68,0.296,80.33,60570.48,0.326,51.52,24640.19,0.328
300,250,50,yes,comb,13,400,10,2,0.3683,212,2138798,0.16,78.36,46703.82,0.362,172.92,336462.78,0.298,115.18,109687.73,0.348,48.68,20975.17,0.336,7.35,1051.55,0.226
300,250,50,no,comb,3,100,10,4,0.3683,148,1426657,0.27,60.95,28401.9,0.361,121.68,222678.28,0.258,103.73,117241.18,0.303,80.54,56952.16,0.337,52.63,22513.6,0.35
300,250,50,no,comb,3,100,7,2,0.3683,148,1426657,0.3,58.68,26899.44,0.357,123.28,188930.98,0.284,107.05,106051.87,0.329,81.21,55080.73,0.346,59.16,27700.33,0.355
300,250,50,no,comb,3,200,10,3,0.3683,148,1426657,0.23,54.56,23244.98,0.357,123.44,226953,0.259,97.28,95355.3,0.315,63.98,32821.9,0.353,33.98,10347.41,0.334
300,250,50,yes,ee,10,400,5,2,0.3683,42,1102968,0.41,0.13,0,0.357,35.68,86489.42,0.121,22.92,17657.29,0.172,8.26,2000.18,0.184,0.87,55.69,0.115
300,250,50,yes,comb,13,200,10,2,0.3683,212,2138798,0.15,107.35,91071.88,0.356,173.57,345730.42,0.295,129.9,151193.94,0.334,79.11,51618.24,0.348,30.14,10064.06,0.3
300,250,50,no,comb,3,600,10,2,0.3683,148,1426657,0.19,42.63,14310.54,0.356,121.61,223655.25,0.257,84.68,61791.23,0.34,36.59,11701.32,0.338,9.04,1423.59,0.239
300,250,50,no,comb,3,200,10,2,0.3683,148,1426657,0.31,35.13,9761.16,0.355,121.11,231841.96,0.251,97.92,103222.94,0.305,64.9,39489.96,0.326,37.07,11376.02,0.347
300,250,50,no,comb,3,400,10,2,0.3683,148,1426657,0.22,41.57,13976.32,0.351,122.29,223856.6,0.258,89.67,77768.29,0.321,48.07,19830.92,0.341,21.88,4695.02,0.319
300,250,50,yes,comb,13,100,10,2,0.3683,212,2138798,0.2,102.54,85792.19,0.35,173.67,360907.51,0.289,141.64,188818.46,0.326,102.67,86585.91,0.349,57.38,31747.47,0.322
300,250,50,yes,ll,14,100,5,3,0.3683,102,1369289,0.25,45.9,19222.65,0.331,86.81,156616.81,0.219,72.79,77478.58,0.261,55.67,34376.65,0.3,34.38,11266.35,0.323
300,250,50,yes,ll,14,600,5,2,0.3683,102,1369289,0.14,36.69,14016.38,0.31,84.84,145849.68,0.222,50.85,30843.72,0.289,11.89,2846.87,0.222,0.31,14.92,0.08
300,250,50,yes,ll,14,200,5,2,0.3683,102,1369289,0.19,47.25,23796.46,0.306,86.7,155991.51,0.219,66.63,63539.93,0.264,42.11,20115.32,0.297,17.08,5229.78,0.236
300,250,50,yes,ll,14,400,5,2,0.3683,102,1369289,0.14,45.4,21961.86,0.306,85.81,148525.09,0.223,57.29,41262.14,0.282,23.4,7934.31,0.262,2.37,316.89,0.132
300,250,50,yes,em,11,200,7,2,0.3683,109,769509,0.17,38.66,17040.35,0.296,83.4,143460.13,0.22,58.51,53305.52,0.253,30.73,12679.75,0.273,9.91,2240.36,0.209
300,250,50,yes,ll,14,200,10,2,0.3683,102,1369289,0.55,0.08,0,0.291,84.71,174825.55,0.203,67.68,70554.77,0.255,42.2,27759.07,0.253,19.38,7631.17,0.222
300,250,50,yes,ll,14,100,7,3,0.3683,102,1369289,0.22,53.62,35308.89,0.285,87.73,159574.4,0.22,72.77,81293.3,0.255,56.33,40764.07,0.279,32.31,17633.22,0.243
300,250,50,yes,ll,14,100,10,4,0.3683,102,1369289,0.18,58.95,44808.04,0.278,85.66,163382.96,0.212,72.52,82948.64,0.252,51.76,37181.53,0.268,28.36,13964.86,0.24
300,250,50,yes,ll,14,100,10,3,0.3683,102,1369289,0.19,59.15,46860.69,0.273,85.4,174529.14,0.204,74.82,86437.08,0.254,56.07,43922.64,0.267,32.56,18882.06,0.237
300,250,50,yes,ll,14,100,10,5,0.3683,102,1369289,0.2,54.15,39679.77,0.272,85.35,169175.64,0.207,73.44,83361.73,0.254,53.55,39189.52,0.27,28.54,14434.39,0.237
